firm,type,share_percent
WASTE MANAGEMENT INC,Bank,0.34
WASTE MANAGEMENT INC,Bank,0.34
WASTE MANAGEMENT INC,Financial company,0.33
WASTE MANAGEMENT INC,"Public authority, state, government",0.32
WASTE MANAGEMENT INC,Bank,0.31
WASTE MANAGEMENT INC,Financial company,0.31
WASTE MANAGEMENT INC,Bank,0.29
WASTE MANAGEMENT INC,Bank,0.28
WASTE MANAGEMENT INC,Bank,0.25
WASTE MANAGEMENT INC,Corporate,0.24
WASTE MANAGEMENT INC,Financial company,0.23
WASTE MANAGEMENT INC,Financial company,0.23
WASTE MANAGEMENT INC,"Public authority, state, government",0.22
WASTE MANAGEMENT INC,Insurance company,0.22
WASTE MANAGEMENT INC,Corporate,0.22
WASTE MANAGEMENT INC,Financial company,0.22
WASTE MANAGEMENT INC,Bank,0.21
WASTE MANAGEMENT INC,Corporate,0.21
WASTE MANAGEMENT INC,Bank,0.20
WASTE MANAGEMENT INC,Insurance company,0.20
WASTE MANAGEMENT INC,Financial company,0.20
WASTE MANAGEMENT INC,Financial company,0.20
WASTE MANAGEMENT INC,Financial company,0.20
WASTE MANAGEMENT INC,Corporate,0.20
WASTE MANAGEMENT INC,Bank,0.19
WASTE MANAGEMENT INC,Corporate,0.19
WASTE MANAGEMENT INC,Bank,0.18
WASTE MANAGEMENT INC,Bank,0.18
WASTE MANAGEMENT INC,Bank,0.18
WASTE MANAGEMENT INC,"Mutual and pension fund, nominee, trust, trustee",0.18
WASTE MANAGEMENT INC,Private equity firm,0.18
WASTE MANAGEMENT INC,Bank,0.17
WASTE MANAGEMENT INC,"Public authority, state, government",0.17
WASTE MANAGEMENT INC,Bank,0.17
WASTE MANAGEMENT INC,Corporate,0.17
WASTE MANAGEMENT INC,Bank,0.16
WASTE MANAGEMENT INC,Bank,0.16
WASTE MANAGEMENT INC,Bank,0.16
WASTE MANAGEMENT INC,Corporate,0.16
WASTE MANAGEMENT INC,Bank,0.15
WASTE MANAGEMENT INC,Bank,0.15
WASTE MANAGEMENT INC,Corporate,0.15
WASTE MANAGEMENT INC,"Mutual and pension fund, nominee, trust, trustee",0.15
WASTE MANAGEMENT INC,Insurance company,0.15
WASTE MANAGEMENT INC,Corporate,0.14
WASTE MANAGEMENT INC,Bank,0.14
WASTE MANAGEMENT INC,Bank,0.14
WASTE MANAGEMENT INC,Bank,0.13
WASTE MANAGEMENT INC,Bank,0.13
WASTE MANAGEMENT INC,Private equity firm,0.13
WASTE MANAGEMENT INC,"Public authority, state, government",0.13
WASTE MANAGEMENT INC,Corporate,0.13
WASTE MANAGEMENT INC,Corporate,0.13
WASTE MANAGEMENT INC,Corporate,0.13
WASTE MANAGEMENT INC,Corporate,0.12
WASTE MANAGEMENT INC,Bank,0.12
WASTE MANAGEMENT INC,Bank,0.12
WASTE MANAGEMENT INC,Insurance company,0.12
WASTE MANAGEMENT INC,"Mutual and pension fund, nominee, trust, trustee",0.12
WASTE MANAGEMENT INC,"Mutual and pension fund, nominee, trust, trustee",0.12
WASTE MANAGEMENT INC,Insurance company,0.11
WASTE MANAGEMENT INC,Financial company,0.11
WASTE MANAGEMENT INC,Bank,0.11
WASTE MANAGEMENT INC,"Public authority, state, government",0.11
WASTE MANAGEMENT INC,Financial company,0.11
WASTE MANAGEMENT INC,Financial company,0.11
WASTE MANAGEMENT INC,"Mutual and pension fund, nominee, trust, trustee",0.11
WASTE MANAGEMENT INC,"Mutual and pension fund, nominee, trust, trustee",0.11
WASTE MANAGEMENT INC,Financial company,0.11
WASTE MANAGEMENT INC,"Mutual and pension fund, nominee, trust, trustee",0.11
WASTE MANAGEMENT INC,"Mutual and pension fund, nominee, trust, trustee",0.11
WASTE MANAGEMENT INC,Financial company,0.11
WASTE MANAGEMENT INC,Corporate,0.11
WASTE MANAGEMENT INC,Venture capital,0.11
WASTE MANAGEMENT INC,Insurance company,0.11
WASTE MANAGEMENT INC,Corporate,0.10
WASTE MANAGEMENT INC,Bank,0.10
WASTE MANAGEMENT INC,"Public authority, state, government",0.10
WASTE MANAGEMENT INC,Financial company,0.10
WASTE MANAGEMENT INC,Corporate,0.10
PBF ENERGY INC.,"Mutual and pension fund, nominee, trust, trustee",n.a.
PBF ENERGY INC.,Corporate,n.a.
PBF ENERGY INC.,One or more named individuals or families,17.82
PBF ENERGY INC.,Bank,n.a.
PBF ENERGY INC.,Financial company,7.86
PBF ENERGY INC.,Bank,6.68
PBF ENERGY INC.,Corporate,5.93
PBF ENERGY INC.,Financial company,3.23
PBF ENERGY INC.,Private equity firm,2.83
PBF ENERGY INC.,Bank,2.77
PBF ENERGY INC.,"Mutual and pension fund, nominee, trust, trustee",2.61
PBF ENERGY INC.,Bank,2.44
PBF ENERGY INC.,Corporate,2.15
PBF ENERGY INC.,Bank,2.01
PBF ENERGY INC.,"Mutual and pension fund, nominee, trust, trustee",1.97
PBF ENERGY INC.,"Mutual and pension fund, nominee, trust, trustee",1.77
PBF ENERGY INC.,"Mutual and pension fund, nominee, trust, trustee",1.59
PBF ENERGY INC.,Bank,1.55
PBF ENERGY INC.,Financial company,1.45
PBF ENERGY INC.,Bank,1.42
PBF ENERGY INC.,"Public authority, state, government",1.41
PBF ENERGY INC.,"Mutual and pension fund, nominee, trust, trustee",1.21
PBF ENERGY INC.,Bank,1.13
PBF ENERGY INC.,Corporate,1.09
PBF ENERGY INC.,Corporate,1.06
PBF ENERGY INC.,Bank,1.04
PBF ENERGY INC.,Bank,1.02
PBF ENERGY INC.,Bank,0.97
PBF ENERGY INC.,"Mutual and pension fund, nominee, trust, trustee",0.96
PBF ENERGY INC.,Corporate,0.85
PBF ENERGY INC.,Bank,0.84
PBF ENERGY INC.,Financial company,0.78
PBF ENERGY INC.,Bank,0.74
PBF ENERGY INC.,Corporate,0.69
PBF ENERGY INC.,Insurance company,0.68
PBF ENERGY INC.,Bank,0.67
PBF ENERGY INC.,Financial company,0.62
PBF ENERGY INC.,Insurance company,0.59
PBF ENERGY INC.,Bank,0.52
PBF ENERGY INC.,"Mutual and pension fund, nominee, trust, trustee",0.52
PBF ENERGY INC.,Corporate,0.49
PBF ENERGY INC.,Corporate,0.48
PBF ENERGY INC.,Corporate,0.47
PBF ENERGY INC.,Bank,0.46
PBF ENERGY INC.,Bank,0.42
PBF ENERGY INC.,Corporate,0.40
PBF ENERGY INC.,Financial company,0.39
PBF ENERGY INC.,Bank,0.36
PBF ENERGY INC.,Bank,0.35
PBF ENERGY INC.,Financial company,0.35
PBF ENERGY INC.,"Public authority, state, government",0.34
PBF ENERGY INC.,Insurance company,0.34
PBF ENERGY INC.,Bank,0.33
PBF ENERGY INC.,"Public authority, state, government",0.33
PBF ENERGY INC.,Corporate,0.33
PBF ENERGY INC.,Bank,0.32
PBF ENERGY INC.,Bank,0.32
PBF ENERGY INC.,Bank,0.31
PBF ENERGY INC.,Bank,0.31
PBF ENERGY INC.,Financial company,0.31
PBF ENERGY INC.,Financial company,0.30
PBF ENERGY INC.,"Mutual and pension fund, nominee, trust, trustee",0.29
PBF ENERGY INC.,Corporate,0.28
PBF ENERGY INC.,Bank,0.28
PBF ENERGY INC.,Bank,0.26
PBF ENERGY INC.,Financial company,0.24
PBF ENERGY INC.,Insurance company,0.24
PBF ENERGY INC.,Financial company,0.24
PBF ENERGY INC.,"Public authority, state, government",0.23
PBF ENERGY INC.,"Mutual and pension fund, nominee, trust, trustee",0.23
PBF ENERGY INC.,Insurance company,0.23
PBF ENERGY INC.,Bank,0.22
PBF ENERGY INC.,Corporate,0.22
PBF ENERGY INC.,Insurance company,0.21
PBF ENERGY INC.,Hedge fund,0.20
PBF ENERGY INC.,Corporate,0.20
PBF ENERGY INC.,"Public authority, state, government",0.20
PBF ENERGY INC.,Financial company,0.20
PBF ENERGY INC.,Bank,0.19
PBF ENERGY INC.,Bank,0.19
PBF ENERGY INC.,Corporate,0.19
PBF ENERGY INC.,Private equity firm,0.19
PBF ENERGY INC.,"Mutual and pension fund, nominee, trust, trustee",0.18
PBF ENERGY INC.,"Mutual and pension fund, nominee, trust, trustee",0.17
PBF ENERGY INC.,Corporate,0.17
PBF ENERGY INC.,Insurance company,0.16
PBF ENERGY INC.,Bank,0.16
PBF ENERGY INC.,"Mutual and pension fund, nominee, trust, trustee",0.16
PBF ENERGY INC.,Financial company,0.15
PBF ENERGY INC.,Financial company,0.15
PBF ENERGY INC.,Financial company,0.14
PBF ENERGY INC.,Financial company,0.14
PBF ENERGY INC.,"Mutual and pension fund, nominee, trust, trustee",0.14
PBF ENERGY INC.,Bank,0.13
PBF ENERGY INC.,Insurance company,0.13
PBF ENERGY INC.,"Public authority, state, government",0.13
PBF ENERGY INC.,Corporate,0.13
PBF ENERGY INC.,Insurance company,0.13
PBF ENERGY INC.,Corporate,0.12
PBF ENERGY INC.,Financial company,0.12
PBF ENERGY INC.,"Mutual and pension fund, nominee, trust, trustee",0.12
PBF ENERGY INC.,Financial company,0.12
PBF ENERGY INC.,Financial company,0.12
PBF ENERGY INC.,"Mutual and pension fund, nominee, trust, trustee",0.12
PBF ENERGY INC.,Private equity firm,0.12
PBF ENERGY INC.,"Public authority, state, government",0.12
PBF ENERGY INC.,Financial company,0.12
PBF ENERGY INC.,Financial company,0.12
PBF ENERGY INC.,Corporate,0.12
PBF ENERGY INC.,Corporate,0.12
PBF ENERGY INC.,Corporate,0.12
PBF ENERGY INC.,Hedge fund,0.12
PBF ENERGY INC.,Bank,0.11
PBF ENERGY INC.,Bank,0.11
PBF ENERGY INC.,Bank,0.11
PBF ENERGY INC.,"Public authority, state, government",0.11
PBF ENERGY INC.,"Public authority, state, government",0.11
PBF ENERGY INC.,Corporate,0.11
PBF ENERGY INC.,Corporate,0.11
PBF ENERGY INC.,Corporate,0.11
PBF ENERGY INC.,Corporate,0.11
PBF ENERGY INC.,Venture capital,0.11
PBF ENERGY INC.,Financial company,0.10
PBF ENERGY INC.,Bank,0.10
PBF ENERGY INC.,Bank,0.10
PBF ENERGY INC.,"Public authority, state, government",0.10
PBF ENERGY INC.,Financial company,0.10
PBF ENERGY INC.,Corporate,0.10
PBF ENERGY INC.,Insurance company,0.10
MASTERCARD,"Foundation, research Institute",n.a.
MASTERCARD,Financial company,7.23
MASTERCARD,Bank,6.65
MASTERCARD,Bank,3.72
MASTERCARD,Corporate,3.59
MASTERCARD,Corporate,3.37
MASTERCARD,Bank,2.84
MASTERCARD,Bank,1.47
MASTERCARD,Bank,1.39
MASTERCARD,"Mutual and pension fund, nominee, trust, trustee",1.36
MASTERCARD,Bank,1.35
MASTERCARD,Bank,1.15
MASTERCARD,Bank,1.11
MASTERCARD,Corporate,1.00
MASTERCARD,Bank,0.99
MASTERCARD,"Public authority, state, government",0.93
MASTERCARD,Bank,0.85
MASTERCARD,Bank,0.69
MASTERCARD,Insurance company,0.67
MASTERCARD,Bank,0.65
MASTERCARD,Corporate,0.59
MASTERCARD,Financial company,0.58
MASTERCARD,Insurance company,0.55
MASTERCARD,Financial company,0.54
MASTERCARD,"Mutual and pension fund, nominee, trust, trustee",0.54
MASTERCARD,Bank,0.52
MASTERCARD,Financial company,0.51
MASTERCARD,Bank,0.49
MASTERCARD,"Public authority, state, government",0.49
MASTERCARD,Insurance company,0.49
MASTERCARD,Bank,0.47
MASTERCARD,Financial company,0.47
MASTERCARD,Corporate,0.46
MASTERCARD,Bank,0.45
MASTERCARD,Insurance company,0.45
MASTERCARD,Insurance company,0.44
MASTERCARD,Financial company,0.43
MASTERCARD,Bank,0.43
MASTERCARD,Bank,0.43
MASTERCARD,Bank,0.43
MASTERCARD,Corporate,0.43
MASTERCARD,Bank,0.42
MASTERCARD,"Mutual and pension fund, nominee, trust, trustee",0.42
MASTERCARD,Financial company,0.39
MASTERCARD,"Public authority, state, government",0.37
MASTERCARD,Bank,0.36
MASTERCARD,Corporate,0.36
MASTERCARD,Bank,0.36
MASTERCARD,Corporate,0.35
MASTERCARD,Bank,0.31
MASTERCARD,Financial company,0.31
MASTERCARD,Financial company,0.29
MASTERCARD,Financial company,0.29
MASTERCARD,Bank,0.27
MASTERCARD,Bank,0.26
MASTERCARD,Financial company,0.26
MASTERCARD,Bank,0.25
MASTERCARD,Bank,0.24
MASTERCARD,Bank,0.23
MASTERCARD,Insurance company,0.23
MASTERCARD,Corporate,0.23
MASTERCARD,Corporate,0.23
MASTERCARD,Bank,0.22
MASTERCARD,"Public authority, state, government",0.22
MASTERCARD,Bank,0.22
MASTERCARD,"Public authority, state, government",0.22
MASTERCARD,Hedge fund,0.22
MASTERCARD,Corporate,0.21
MASTERCARD,Bank,0.20
MASTERCARD,Corporate,0.19
MASTERCARD,Bank,0.18
MASTERCARD,Bank,0.18
MASTERCARD,"Mutual and pension fund, nominee, trust, trustee",0.18
MASTERCARD,Insurance company,0.17
MASTERCARD,Financial company,0.17
MASTERCARD,Bank,0.17
MASTERCARD,"Mutual and pension fund, nominee, trust, trustee",0.17
MASTERCARD,Financial company,0.17
MASTERCARD,Insurance company,0.16
MASTERCARD,"Mutual and pension fund, nominee, trust, trustee",0.16
MASTERCARD,Bank,0.16
MASTERCARD,Corporate,0.16
MASTERCARD,Insurance company,0.16
MASTERCARD,Bank,0.15
MASTERCARD,Financial company,0.15
MASTERCARD,Bank,0.15
MASTERCARD,"Mutual and pension fund, nominee, trust, trustee",0.15
MASTERCARD,Insurance company,0.14
MASTERCARD,"Public authority, state, government",0.14
MASTERCARD,"Mutual and pension fund, nominee, trust, trustee",0.14
MASTERCARD,"Public authority, state, government",0.13
MASTERCARD,"Mutual and pension fund, nominee, trust, trustee",0.13
MASTERCARD,"Public authority, state, government",0.13
MASTERCARD,Financial company,0.13
MASTERCARD,Private equity firm,0.13
MASTERCARD,Bank,0.12
MASTERCARD,Bank,0.12
MASTERCARD,Corporate,0.12
MASTERCARD,Private equity firm,0.12
MASTERCARD,"Public authority, state, government",0.12
MASTERCARD,"Public authority, state, government",0.12
MASTERCARD,"Public authority, state, government",0.12
MASTERCARD,Corporate,0.12
MASTERCARD,Bank,n.a.
MASTERCARD,Bank,0.11
MASTERCARD,Corporate,0.11
MASTERCARD,Bank,0.11
MASTERCARD,Bank,0.11
MASTERCARD,Bank,0.11
MASTERCARD,Corporate,0.11
MASTERCARD,Corporate,0.11
MASTERCARD,"Mutual and pension fund, nominee, trust, trustee",0.11
MASTERCARD,Corporate,0.11
MASTERCARD,Corporate,0.10
MASTERCARD,Financial company,0.10
AMERICAN ELECTRIC POWER COMPANY INC,Financial company,8.72
AMERICAN ELECTRIC POWER COMPANY INC,Bank,7.04
AMERICAN ELECTRIC POWER COMPANY INC,Bank,5.58
AMERICAN ELECTRIC POWER COMPANY INC,Bank,5.18
AMERICAN ELECTRIC POWER COMPANY INC,Corporate,4.23
AMERICAN ELECTRIC POWER COMPANY INC,Bank,1.86
AMERICAN ELECTRIC POWER COMPANY INC,Bank,1.69
AMERICAN ELECTRIC POWER COMPANY INC,Corporate,1.68
AMERICAN ELECTRIC POWER COMPANY INC,Bank,1.66
AMERICAN ELECTRIC POWER COMPANY INC,Insurance company,1.60
AMERICAN ELECTRIC POWER COMPANY INC,"Mutual and pension fund, nominee, trust, trustee",1.36
AMERICAN ELECTRIC POWER COMPANY INC,Corporate,1.26
AMERICAN ELECTRIC POWER COMPANY INC,Bank,1.16
AMERICAN ELECTRIC POWER COMPANY INC,Bank,1.15
AMERICAN ELECTRIC POWER COMPANY INC,Insurance company,1.12
AMERICAN ELECTRIC POWER COMPANY INC,Bank,1.05
AMERICAN ELECTRIC POWER COMPANY INC,Insurance company,1.05
AMERICAN ELECTRIC POWER COMPANY INC,"Public authority, state, government",0.97
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.92
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.92
AMERICAN ELECTRIC POWER COMPANY INC,Financial company,0.92
AMERICAN ELECTRIC POWER COMPANY INC,Financial company,0.87
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.79
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.78
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.68
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.66
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.64
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.50
AMERICAN ELECTRIC POWER COMPANY INC,Corporate,0.48
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.46
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.45
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.43
AMERICAN ELECTRIC POWER COMPANY INC,Insurance company,0.40
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.40
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.39
AMERICAN ELECTRIC POWER COMPANY INC,Financial company,0.36
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.36
AMERICAN ELECTRIC POWER COMPANY INC,Financial company,0.36
AMERICAN ELECTRIC POWER COMPANY INC,Financial company,0.35
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.34
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.32
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.32
AMERICAN ELECTRIC POWER COMPANY INC,"Mutual and pension fund, nominee, trust, trustee",0.30
AMERICAN ELECTRIC POWER COMPANY INC,Financial company,0.28
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.27
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.25
AMERICAN ELECTRIC POWER COMPANY INC,Corporate,0.25
AMERICAN ELECTRIC POWER COMPANY INC,Corporate,0.24
AMERICAN ELECTRIC POWER COMPANY INC,Corporate,0.24
AMERICAN ELECTRIC POWER COMPANY INC,Private equity firm,0.23
AMERICAN ELECTRIC POWER COMPANY INC,Insurance company,0.21
AMERICAN ELECTRIC POWER COMPANY INC,Corporate,0.20
AMERICAN ELECTRIC POWER COMPANY INC,Corporate,0.20
AMERICAN ELECTRIC POWER COMPANY INC,"Public authority, state, government",0.19
AMERICAN ELECTRIC POWER COMPANY INC,Corporate,0.19
AMERICAN ELECTRIC POWER COMPANY INC,Corporate,0.18
AMERICAN ELECTRIC POWER COMPANY INC,"Mutual and pension fund, nominee, trust, trustee",0.18
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.17
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.17
AMERICAN ELECTRIC POWER COMPANY INC,Corporate,0.17
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.16
AMERICAN ELECTRIC POWER COMPANY INC,"Mutual and pension fund, nominee, trust, trustee",0.16
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.15
AMERICAN ELECTRIC POWER COMPANY INC,Financial company,0.15
AMERICAN ELECTRIC POWER COMPANY INC,Corporate,0.15
AMERICAN ELECTRIC POWER COMPANY INC,Corporate,0.15
AMERICAN ELECTRIC POWER COMPANY INC,Corporate,0.15
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.14
AMERICAN ELECTRIC POWER COMPANY INC,"Public authority, state, government",0.14
AMERICAN ELECTRIC POWER COMPANY INC,Financial company,0.14
AMERICAN ELECTRIC POWER COMPANY INC,"Public authority, state, government",0.14
AMERICAN ELECTRIC POWER COMPANY INC,Corporate,0.14
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.13
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.13
AMERICAN ELECTRIC POWER COMPANY INC,"Public authority, state, government",0.12
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.12
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.12
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.12
AMERICAN ELECTRIC POWER COMPANY INC,Corporate,0.12
AMERICAN ELECTRIC POWER COMPANY INC,Insurance company,0.12
AMERICAN ELECTRIC POWER COMPANY INC,"Public authority, state, government",0.12
AMERICAN ELECTRIC POWER COMPANY INC,Corporate,0.12
AMERICAN ELECTRIC POWER COMPANY INC,"Mutual and pension fund, nominee, trust, trustee",0.12
AMERICAN ELECTRIC POWER COMPANY INC,Corporate,0.12
AMERICAN ELECTRIC POWER COMPANY INC,Venture capital,0.12
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.11
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.11
AMERICAN ELECTRIC POWER COMPANY INC,"Public authority, state, government",0.11
AMERICAN ELECTRIC POWER COMPANY INC,Private equity firm,0.11
AMERICAN ELECTRIC POWER COMPANY INC,Insurance company,0.11
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.10
AMERICAN ELECTRIC POWER COMPANY INC,Bank,0.10
AMERICAN ELECTRIC POWER COMPANY INC,Financial company,0.10
AMERICAN ELECTRIC POWER COMPANY INC,Financial company,0.10
AMERICAN ELECTRIC POWER COMPANY INC,Financial company,0.10
AMERICAN ELECTRIC POWER COMPANY INC,"Mutual and pension fund, nominee, trust, trustee",0.10
AUTOMATIC DATA PROCESSING INC,Financial company,8.98
AUTOMATIC DATA PROCESSING INC,Bank,7.21
AUTOMATIC DATA PROCESSING INC,"Mutual and pension fund, nominee, trust, trustee",4.90
AUTOMATIC DATA PROCESSING INC,Hedge fund,n.a.
AUTOMATIC DATA PROCESSING INC,Bank,4.52
AUTOMATIC DATA PROCESSING INC,Bank,2.69
AUTOMATIC DATA PROCESSING INC,Insurance company,2.68
AUTOMATIC DATA PROCESSING INC,Bank,2.52
AUTOMATIC DATA PROCESSING INC,Bank,2.31
AUTOMATIC DATA PROCESSING INC,Bank,2.28
AUTOMATIC DATA PROCESSING INC,Corporate,2.17
AUTOMATIC DATA PROCESSING INC,Bank,2.12
AUTOMATIC DATA PROCESSING INC,"Mutual and pension fund, nominee, trust, trustee",1.74
AUTOMATIC DATA PROCESSING INC,Bank,1.57
AUTOMATIC DATA PROCESSING INC,Financial company,1.51
AUTOMATIC DATA PROCESSING INC,"Mutual and pension fund, nominee, trust, trustee",1.42
AUTOMATIC DATA PROCESSING INC,"Public authority, state, government",0.94
AUTOMATIC DATA PROCESSING INC,Insurance company,0.93
AUTOMATIC DATA PROCESSING INC,Bank,0.87
AUTOMATIC DATA PROCESSING INC,Bank,0.82
AUTOMATIC DATA PROCESSING INC,Bank,0.81
AUTOMATIC DATA PROCESSING INC,"Public authority, state, government",0.75
AUTOMATIC DATA PROCESSING INC,Bank,0.72
AUTOMATIC DATA PROCESSING INC,Financial company,0.68
AUTOMATIC DATA PROCESSING INC,Bank,0.65
AUTOMATIC DATA PROCESSING INC,Insurance company,0.65
AUTOMATIC DATA PROCESSING INC,Bank,0.62
AUTOMATIC DATA PROCESSING INC,Bank,0.61
AUTOMATIC DATA PROCESSING INC,Corporate,0.58
AUTOMATIC DATA PROCESSING INC,Financial company,0.57
AUTOMATIC DATA PROCESSING INC,Bank,0.56
AUTOMATIC DATA PROCESSING INC,Bank,0.50
AUTOMATIC DATA PROCESSING INC,Private equity firm,0.48
AUTOMATIC DATA PROCESSING INC,Bank,0.47
AUTOMATIC DATA PROCESSING INC,Bank,0.47
AUTOMATIC DATA PROCESSING INC,Bank,0.45
AUTOMATIC DATA PROCESSING INC,Bank,0.45
AUTOMATIC DATA PROCESSING INC,Bank,0.43
AUTOMATIC DATA PROCESSING INC,Corporate,0.43
AUTOMATIC DATA PROCESSING INC,Financial company,0.42
AUTOMATIC DATA PROCESSING INC,Financial company,0.41
AUTOMATIC DATA PROCESSING INC,Corporate,0.39
AUTOMATIC DATA PROCESSING INC,Financial company,0.37
AUTOMATIC DATA PROCESSING INC,Bank,0.36
AUTOMATIC DATA PROCESSING INC,Financial company,0.36
AUTOMATIC DATA PROCESSING INC,Bank,0.35
AUTOMATIC DATA PROCESSING INC,Corporate,0.34
AUTOMATIC DATA PROCESSING INC,Private equity firm,0.33
AUTOMATIC DATA PROCESSING INC,Bank,0.33
AUTOMATIC DATA PROCESSING INC,Financial company,0.31
AUTOMATIC DATA PROCESSING INC,Corporate,0.30
AUTOMATIC DATA PROCESSING INC,Bank,0.29
AUTOMATIC DATA PROCESSING INC,Corporate,0.28
AUTOMATIC DATA PROCESSING INC,"Mutual and pension fund, nominee, trust, trustee",0.28
AUTOMATIC DATA PROCESSING INC,Corporate,0.27
AUTOMATIC DATA PROCESSING INC,Bank,0.26
AUTOMATIC DATA PROCESSING INC,Corporate,0.26
AUTOMATIC DATA PROCESSING INC,Corporate,0.25
AUTOMATIC DATA PROCESSING INC,Insurance company,0.25
AUTOMATIC DATA PROCESSING INC,Insurance company,0.24
AUTOMATIC DATA PROCESSING INC,Bank,0.24
AUTOMATIC DATA PROCESSING INC,Financial company,0.24
AUTOMATIC DATA PROCESSING INC,Corporate,0.24
AUTOMATIC DATA PROCESSING INC,Financial company,0.22
AUTOMATIC DATA PROCESSING INC,Bank,0.22
AUTOMATIC DATA PROCESSING INC,Insurance company,0.22
AUTOMATIC DATA PROCESSING INC,Financial company,0.22
AUTOMATIC DATA PROCESSING INC,Bank,0.21
AUTOMATIC DATA PROCESSING INC,Corporate,0.21
AUTOMATIC DATA PROCESSING INC,"Mutual and pension fund, nominee, trust, trustee",0.21
AUTOMATIC DATA PROCESSING INC,Bank,0.20
AUTOMATIC DATA PROCESSING INC,"Mutual and pension fund, nominee, trust, trustee",0.20
AUTOMATIC DATA PROCESSING INC,"Mutual and pension fund, nominee, trust, trustee",0.19
